stream,lib,n_row,memory,i,time
groupby,polars,10000000,458.363281,7,1710235938.2062
groupby,polars,10000000,480.988281,7,1710235938.3064
groupby,polars,10000000,503.363281,7,1710235938.4067
groupby,polars,10000000,526.113281,7,1710235938.5069
groupby,polars,10000000,548.613281,7,1710235938.6072
groupby,polars,10000000,348.683594,7,1710235938.7074
groupby,polars,10000000,235.363281,7,1710235938.8077
groupby,polars,10000000,300.117188,7,1710235938.9081
groupby,polars,10000000,118.605469,7,1710235939.0085
groupby,pandas,10000000,1.375,7,1710236032.7321
groupby,pandas,10000000,20.789062,7,1710236032.8326
groupby,pandas,10000000,28.414062,7,1710236032.9328
groupby,pandas,10000000,35.664062,7,1710236033.0333
groupby,pandas,10000000,40.914062,7,1710236033.1337
groupby,pandas,10000000,47.808594,7,1710236033.2341
groupby,pandas,10000000,52.433594,7,1710236033.3344
groupby,pandas,10000000,57.808594,7,1710236033.4347
groupby,pandas,10000000,63.058594,7,1710236033.535
groupby,pandas,10000000,79.558594,7,1710236033.6353
groupby,pandas,10000000,105.433594,7,1710236033.7356
groupby,pandas,10000000,125.433594,7,1710236033.836
groupby,pandas,10000000,150.433594,7,1710236033.9365
groupby,pandas,10000000,171.308594,7,1710236034.0367
groupby,pandas,10000000,195.433594,7,1710236034.137
groupby,pandas,10000000,217.183594,7,1710236034.2372
groupby,pandas,10000000,240.433594,7,1710236034.3375
groupby,pandas,10000000,262.058594,7,1710236034.4377
groupby,pandas,10000000,285.433594,7,1710236034.538
groupby,pandas,10000000,307.683594,7,1710236034.6382
groupby,pandas,10000000,330.433594,7,1710236034.7385
groupby,pandas,10000000,353.558594,7,1710236034.8388
groupby,pandas,10000000,375.433594,7,1710236034.939
groupby,pandas,10000000,400.183594,7,1710236035.0392
groupby,pandas,10000000,420.683594,7,1710236035.1395
groupby,pandas,10000000,445.558594,7,1710236035.2397
groupby,pandas,10000000,467.808594,7,1710236035.34
groupby,pandas,10000000,490.808594,7,1710236035.4402
groupby,pandas,10000000,515.808594,7,1710236035.5405
groupby,pandas,10000000,537.058594,7,1710236035.6408
groupby,pandas,10000000,560.808594,7,1710236035.741
groupby,pandas,10000000,584.058594,7,1710236035.8413
groupby,pandas,10000000,605.808594,7,1710236035.9416
groupby,pandas,10000000,629.808594,7,1710236036.0419
groupby,pandas,10000000,650.808594,7,1710236036.1421
groupby,pandas,10000000,674.683594,7,1710236036.2423
groupby,pandas,10000000,695.808594,7,1710236036.3427
groupby,pandas,10000000,719.933594,7,1710236036.443
groupby,pandas,10000000,740.808594,7,1710236036.5433
groupby,pandas,10000000,765.808594,7,1710236036.6436
groupby,pandas,10000000,788.683594,7,1710236036.7439
groupby,pandas,10000000,810.808594,7,1710236036.8442
groupby,pandas,10000000,834.183594,7,1710236036.9444
groupby,pandas,10000000,1261.191406,7,1710236037.0448
groupby,pandas,10000000,906.90625,7,1710236037.1452
groupby,pandas,10000000,830.320312,7,1710236037.2455
groupby,pandas,10000000,1056.128906,7,1710236037.3459
groupby,pandas,10000000,77.953125,7,1710236037.4462
join,noir,10000,0.375,2,1710235645.3636
join,pandas,10000000,0.375,10,1710236061.1285
join,pandas,10000000,30.417969,10,1710236061.2288
join,pandas,10000000,56.515625,10,1710236061.3291
join,pandas,10000000,90.640625,10,1710236061.4295
join,pandas,10000000,120.890625,10,1710236061.5298
join,pandas,10000000,151.265625,10,1710236061.6302
join,pandas,10000000,184.640625,10,1710236061.7305
join,pandas,10000000,215.640625,10,1710236061.8308
join,pandas,10000000,245.640625,10,1710236061.9311
join,pandas,10000000,278.015625,10,1710236062.0314
join,pandas,10000000,310.640625,10,1710236062.1317
join,pandas,10000000,340.640625,10,1710236062.232
join,pandas,10000000,371.765625,10,1710236062.3323
join,pandas,10000000,404.765625,10,1710236062.4326
join,pandas,10000000,435.765625,10,1710236062.533
join,pandas,10000000,465.765625,10,1710236062.6333
join,pandas,10000000,496.515625,10,1710236062.7336
join,pandas,10000000,529.765625,10,1710236062.8339
join,pandas,10000000,561.015625,10,1710236062.9342
join,pandas,10000000,591.265625,10,1710236063.0344
join,pandas,10000000,623.765625,10,1710236063.1347
join,pandas,10000000,656.015625,10,1710236063.235
join,pandas,10000000,686.015625,10,1710236063.3353
join,pandas,10000000,717.015625,10,1710236063.4356
join,pandas,10000000,750.015625,10,1710236063.5359
join,pandas,10000000,781.015625,10,1710236063.6361
join,pandas,10000000,811.140625,10,1710236063.7364
join,pandas,10000000,835.839844,10,1710236063.8367
join,pandas,10000000,1537.183594,10,1710236063.9371
join,pandas,10000000,1240.394531,10,1710236064.0374
join,pandas,10000000,934.460938,10,1710236064.1378
join,pandas,10000000,1233.46875,10,1710236064.2381
join,pandas,10000000,2125.46875,10,1710236064.3385
join,pandas,10000000,2546.09375,10,1710236064.4389
join,pandas,10000000,2622.34375,10,1710236064.5392
join,pandas,10000000,2622.34375,10,1710236064.6395
join,pandas,10000000,2622.34375,10,1710236064.7398
join,pandas,10000000,2622.34375,10,1710236064.8402
join,pandas,10000000,2730.09375,10,1710236064.9405
join,pandas,10000000,2975.96875,10,1710236065.0408
join,pandas,10000000,3210.46875,10,1710236065.141
join,pandas,10000000,3407.96875,10,1710236065.2413
join,pandas,10000000,3461.34375,10,1710236065.3416
join,pandas,10000000,3461.59375,10,1710236065.442
join,pandas,10000000,3461.59375,10,1710236065.5423
join,pandas,10000000,3461.59375,10,1710236065.6426
join,pandas,10000000,3461.59375,10,1710236065.7429
join,pandas,10000000,3461.59375,10,1710236065.8433
join,pandas,10000000,3461.59375,10,1710236065.9436
join,pandas,10000000,3703.472656,10,1710236066.0439
join,pandas,10000000,4155.425781,10,1710236066.1443
join,pandas,10000000,4615.425781,10,1710236066.2447
join,pandas,10000000,2901.941406,10,1710236066.345
join,pandas,10000000,2605.964844,10,1710236066.4454
join,pandas,10000000,3237.964844,10,1710236066.5457
join,pandas,10000000,3871.964844,10,1710236066.6461
join,pandas,10000000,4503.964844,10,1710236066.7464
join,pandas,10000000,5133.964844,10,1710236066.8468
join,pandas,10000000,5765.964844,10,1710236066.9471
join,pandas,10000000,6401.964844,10,1710236067.0475
join,pandas,10000000,6751.964844,10,1710236067.1479
join,pandas,10000000,6995.964844,10,1710236067.2483
join,pandas,10000000,7181.972656,10,1710236067.3486
join,pandas,10000000,7365.972656,10,1710236067.449
join,pandas,10000000,0.0,10,1710236067.7423
join,noir,10000000,0.25,3,1710235770.811
join,noir,10000000,50.914062,3,1710235770.9114
join,noir,10000000,87.539062,3,1710235771.0117
join,noir,10000000,119.289062,3,1710235771.1121
join,noir,10000000,151.789062,3,1710235771.2125
join,noir,10000000,183.664062,3,1710235771.3128
join,noir,10000000,215.164062,3,1710235771.4132
join,noir,10000000,247.539062,3,1710235771.5164
join,noir,10000000,276.789062,3,1710235771.6168
join,noir,10000000,307.664062,3,1710235771.7171
join,noir,10000000,337.164062,3,1710235771.8177
join,noir,10000000,366.914062,3,1710235771.918
join,noir,10000000,397.039062,3,1710235772.0184
join,noir,10000000,426.289062,3,1710235772.1187
join,noir,10000000,455.789062,3,1710235772.2191
join,noir,10000000,486.414062,3,1710235772.3194
join,noir,10000000,515.789062,3,1710235772.4198
join,noir,10000000,545.664062,3,1710235772.5201
join,noir,10000000,574.414062,3,1710235772.6205
join,noir,10000000,604.789062,3,1710235772.7209
join,noir,10000000,634.789062,3,1710235772.8213
join,noir,10000000,664.914062,3,1710235772.9216
join,noir,10000000,695.414062,3,1710235773.0226
join,noir,10000000,724.789062,3,1710235773.123
join,noir,10000000,754.414062,3,1710235773.2239
join,noir,10000000,783.539062,3,1710235773.3243
join,noir,10000000,813.164062,3,1710235773.4246
join,noir,10000000,842.164062,3,1710235773.5249
join,noir,10000000,871.289062,3,1710235773.6253
join,noir,10000000,899.664062,3,1710235773.726
join,noir,10000000,928.914062,3,1710235773.8273
join,noir,10000000,956.414062,3,1710235773.9276
join,noir,10000000,985.789062,3,1710235774.0284
join,noir,10000000,1013.414062,3,1710235774.1288
join,noir,10000000,1042.164062,3,1710235774.2291
join,noir,10000000,1071.539062,3,1710235774.3308
join,noir,10000000,1098.539062,3,1710235774.4311
join,noir,10000000,1127.039062,3,1710235774.5315
join,noir,10000000,1155.664062,3,1710235774.6318
join,noir,10000000,1185.039062,3,1710235774.7322
join,noir,10000000,1213.789062,3,1710235774.8326
join,noir,10000000,1242.664062,3,1710235774.9329
join,noir,10000000,1271.789062,3,1710235775.0334
join,noir,10000000,1300.539062,3,1710235775.1337
join,noir,10000000,1329.789062,3,1710235775.2341
join,noir,10000000,1357.414062,3,1710235775.3349
join,noir,10000000,1386.414062,3,1710235775.4354
join,noir,10000000,1416.289062,3,1710235775.5358
join,noir,10000000,1444.039062,3,1710235775.6364
join,noir,10000000,1473.289062,3,1710235775.7368
join,noir,10000000,1501.414062,3,1710235775.8371
join,noir,10000000,1529.164062,3,1710235775.9376
join,noir,10000000,1556.414062,3,1710235776.0379
join,noir,10000000,1584.914062,3,1710235776.1383
join,noir,10000000,1612.914062,3,1710235776.2387
join,noir,10000000,1641.539062,3,1710235776.3391
join,noir,10000000,1671.164062,3,1710235776.4396
join,noir,10000000,1701.039062,3,1710235776.54
join,noir,10000000,1729.789062,3,1710235776.6404
join,noir,10000000,1759.539062,3,1710235776.7408
join,noir,10000000,1788.414062,3,1710235776.8413
join,noir,10000000,1816.539062,3,1710235776.942
join,noir,10000000,1844.539062,3,1710235777.0424
join,noir,10000000,1871.539062,3,1710235777.1428
join,noir,10000000,1901.414062,3,1710235777.2431
join,noir,10000000,1929.664062,3,1710235777.3435
join,noir,10000000,1957.789062,3,1710235777.4439
join,noir,10000000,1986.539062,3,1710235777.5447
join,noir,10000000,2014.539062,3,1710235777.6451
join,noir,10000000,2044.789062,3,1710235777.7455
join,noir,10000000,2074.039062,3,1710235777.8476
join,noir,10000000,2102.664062,3,1710235777.948
join,noir,10000000,2131.789062,3,1710235778.0484
join,noir,10000000,2160.539062,3,1710235778.1487
join,noir,10000000,2189.289062,3,1710235778.2491
join,noir,10000000,2218.914062,3,1710235778.3502
join,noir,10000000,2246.914062,3,1710235778.4506
join,noir,10000000,2276.164062,3,1710235778.551
join,noir,10000000,2305.164062,3,1710235778.6514
join,noir,10000000,2334.539062,3,1710235778.752
join,noir,10000000,2364.039062,3,1710235778.8527
join,noir,10000000,2392.539062,3,1710235778.9531
join,noir,10000000,2421.039062,3,1710235779.0534
join,noir,10000000,2450.539062,3,1710235779.1538
join,noir,10000000,2479.789062,3,1710235779.2542
join,noir,10000000,2508.164062,3,1710235779.3549
join,noir,10000000,2537.164062,3,1710235779.4553
join,noir,10000000,2566.664062,3,1710235779.5557
join,noir,10000000,2594.789062,3,1710235779.6573
join,noir,10000000,2623.289062,3,1710235779.7576
join,noir,10000000,2651.289062,3,1710235779.858
join,noir,10000000,2679.039062,3,1710235779.9584
join,noir,10000000,2706.414062,3,1710235780.0588
join,noir,10000000,2734.289062,3,1710235780.1591
join,noir,10000000,2762.914062,3,1710235780.2595
join,noir,10000000,2790.664062,3,1710235780.3598
join,noir,10000000,2820.039062,3,1710235780.4602
join,noir,10000000,2848.414062,3,1710235780.5606
join,noir,10000000,2876.539062,3,1710235780.6612
join,noir,10000000,2903.914062,3,1710235780.7615
join,noir,10000000,2931.289062,3,1710235780.8619
join,noir,10000000,2959.039062,3,1710235780.9623
join,noir,10000000,2987.539062,3,1710235781.0627
join,noir,10000000,3014.789062,3,1710235781.1632
join,noir,10000000,3044.164062,3,1710235781.2654
join,noir,10000000,3072.414062,3,1710235781.3657
join,noir,10000000,3101.164062,3,1710235781.4661
join,noir,10000000,3129.164062,3,1710235781.5665
join,noir,10000000,3156.789062,3,1710235781.6668
join,noir,10000000,3186.039062,3,1710235781.7677
join,noir,10000000,3213.789062,3,1710235781.8681
join,noir,10000000,3242.289062,3,1710235781.9685
join,noir,10000000,3271.039062,3,1710235782.0688
join,noir,10000000,3300.789062,3,1710235782.1695
join,noir,10000000,3329.164062,3,1710235782.27
join,noir,10000000,3358.414062,3,1710235782.3722
join,noir,10000000,3387.039062,3,1710235782.4726
join,noir,10000000,3414.914062,3,1710235782.573
join,noir,10000000,3443.164062,3,1710235782.6733
join,noir,10000000,3472.664062,3,1710235782.7737
join,noir,10000000,3499.789062,3,1710235782.8741
join,noir,10000000,3528.414062,3,1710235782.9744
join,noir,10000000,3556.914062,3,1710235783.0748
join,noir,10000000,3585.664062,3,1710235783.1757
join,noir,10000000,3612.914062,3,1710235783.2761
join,noir,10000000,3641.414062,3,1710235783.3764
join,noir,10000000,3670.164062,3,1710235783.4768
join,noir,10000000,3697.414062,3,1710235783.5772
join,noir,10000000,3725.539062,3,1710235783.6776
join,noir,10000000,3753.664062,3,1710235783.778
join,noir,10000000,3781.664062,3,1710235783.8783
join,noir,10000000,3810.039062,3,1710235783.9787
join,noir,10000000,3837.289062,3,1710235784.0791
join,noir,10000000,3865.664062,3,1710235784.1794
join,noir,10000000,3892.289062,3,1710235784.28
join,noir,10000000,3921.164062,3,1710235784.3804
join,noir,10000000,3949.039062,3,1710235784.4808
join,noir,10000000,3977.039062,3,1710235784.5812
join,noir,10000000,4004.289062,3,1710235784.6816
join,noir,10000000,4032.164062,3,1710235784.7819
join,noir,10000000,4059.914062,3,1710235784.8839
join,noir,10000000,4089.039062,3,1710235784.9855
join,noir,10000000,4117.289062,3,1710235785.0859
join,noir,10000000,4146.914062,3,1710235785.1863
join,noir,10000000,4174.914062,3,1710235785.2866
join,noir,10000000,4204.414062,3,1710235785.389
join,noir,10000000,4233.164062,3,1710235785.4893
join,noir,10000000,4261.164062,3,1710235785.5897
join,noir,10000000,4288.789062,3,1710235785.6901
join,noir,10000000,4317.539062,3,1710235785.7905
join,noir,10000000,0.0,3,1710235785.8908
join,noir,10000000,0.0,3,1710235785.9912
join,noir,10000000,0.0,3,1710235786.0915
join,polars,10000000,0.375,10,1710235949.9767
join,polars,10000000,36.242188,10,1710235950.0771
join,polars,10000000,175.867188,10,1710235950.1774
join,polars,10000000,316.242188,10,1710235950.2778
join,polars,10000000,456.867188,10,1710235950.3782
join,polars,10000000,597.617188,10,1710235950.4785
join,polars,10000000,738.242188,10,1710235950.5789
join,polars,10000000,878.992188,10,1710235950.6793
join,polars,10000000,1019.992188,10,1710235950.7797
join,polars,10000000,1032.828125,10,1710235950.8801
join,polars,10000000,1542.578125,10,1710235950.9805
join,polars,10000000,952.222656,10,1710235951.0809
join,polars,10000000,1174.710938,10,1710235951.1813
join,polars,10000000,1331.109375,10,1710235951.2817
join,polars,10000000,1917.609375,10,1710235951.3821
join,polars,10000000,1696.007812,10,1710235951.4825
join,polars,10000000,1918.765625,10,1710235951.5829
join,polars,10000000,2162.363281,10,1710235951.6833
join,polars,10000000,2830.863281,10,1710235951.7837
join,polars,10000000,3498.613281,10,1710235951.8842
join,polars,10000000,4163.363281,10,1710235951.9846
join,polars,10000000,4812.988281,10,1710235952.085
join,polars,10000000,5467.363281,10,1710235952.1854
join,polars,10000000,6121.613281,10,1710235952.2858
join,polars,10000000,6777.238281,10,1710235952.3862
join,polars,10000000,7353.363281,10,1710235952.5007
join,polars,10000000,0.0,10,1710235952.6784
join,polars,10000000,0.0,10,1710235952.7792
join,polars,10000000,0.0,10,1710235952.8795
join,polars,10000000,0.0,10,1710235952.9799
join,polars,10000000,0.0,10,1710235953.0802
join,noir,10000,0.25,5,1710235646.3563
join,pandas,1000000,0.375,7,1710235728.6235
join,pandas,1000000,30.667969,7,1710235728.7239
join,pandas,1000000,56.890625,7,1710235728.8242
join,pandas,1000000,89.640625,7,1710235728.9246
join,pandas,1000000,121.015625,7,1710235729.025
join,pandas,1000000,151.015625,7,1710235729.1253
join,pandas,1000000,320.644531,7,1710235729.2257
join,pandas,1000000,405.269531,7,1710235729.3261
join,pandas,1000000,533.296875,7,1710235729.4266
join,pandas,1000000,1123.5625,7,1710235729.527
join,pandas,1000000,1747.5625,7,1710235729.6275
join,pandas,1000000,2493.855469,7,1710235729.7279
join,pandas,1000000,3216.121094,7,1710235729.8284
join,pandas,1000000,1889.28125,7,1710235729.9289
join,pandas,1000000,2340.378906,7,1710235730.0294
join,pandas,100000,0.375,10,1710235682.9099
join,pandas,100000,30.792969,10,1710235683.0101
join,pandas,100000,56.519531,10,1710235683.1104
join,pandas,100000,79.066406,10,1710235683.2107
join,pandas,100000,78.972656,10,1710235683.311
groupby,polars,10000000,0.375,2,1710235910.1879
groupby,polars,10000000,28.289062,2,1710235910.2882
groupby,polars,10000000,35.488281,2,1710235910.3884
groupby,polars,10000000,120.613281,2,1710235910.4888
groupby,polars,10000000,262.738281,2,1710235910.5892
groupby,polars,10000000,319.613281,2,1710235910.6895
groupby,polars,10000000,341.863281,2,1710235910.7898
groupby,polars,10000000,364.613281,2,1710235910.89
groupby,polars,10000000,387.113281,2,1710235910.9903
groupby,polars,10000000,409.738281,2,1710235911.0905
groupby,polars,10000000,432.113281,2,1710235911.1907
groupby,polars,10000000,454.863281,2,1710235911.291
groupby,polars,10000000,477.363281,2,1710235911.3912
groupby,polars,10000000,499.863281,2,1710235911.4915
groupby,polars,10000000,522.488281,2,1710235911.5918
groupby,polars,10000000,545.113281,2,1710235911.692
groupby,polars,10000000,315.039062,2,1710235911.7923
groupby,polars,10000000,220.566406,2,1710235911.8926
groupby,polars,10000000,281.183594,2,1710235911.993
groupby,polars,10000000,119.085938,2,1710235912.0934
groupby,pandas,1000000,0.25,8,1710235732.5321
groupby,pandas,1000000,30.789062,8,1710235732.6324
groupby,pandas,1000000,56.773438,8,1710235732.7327
groupby,pandas,1000000,89.773438,8,1710235732.833
